종목코드,종목명,상장일,분류체계,운용사,수익률(최근 1년),기초지수,추적오차,순자산총액,괴리율,변동성,복제방법,총보수,과세유형
"377990","TIGER Fn신재생에너지","2021/03/05","주식-업종섹터-업종테마","미래에셋자산운용","-8.80","FnGuide 신재생에너지 지수","0.77","17881142382","-0.28","매우높음","실물(패시브)","0.500000","비과세"
"417630","TIGER KEDI혁신기업ESG30","2022/02/08","주식-업종섹터-업종테마","미래에셋자산운용","-10.05","KEDI 혁신기업ESG30 지수(시장가격 지수)","0.43","17292893561","0.03","높음","실물(패시브)","0.500000","비과세"
"449170","TIGER KOFR금리액티브(합성)","2022/11/30","기타","미래에셋자산운용","3.59","KOFR 지수","0.02","3477409947171","0.01","매우낮음","합성(액티브)","0.030000","배당소득세(보유기간과세)"
"292160","TIGER KRX300","2018/03/26","주식-시장대표","미래에셋자산운용","-5.00","KRX 300","0.63","7719495006","0.30","높음","실물(패시브)","0.070000","비과세"
"404540","TIGER KRX기후변화솔루션","2021/10/29","주식-전략-전략테마","미래에셋자산운용","-24.04","KRX 기후변화 솔루션지수","0.56","4547633445","0.22","매우높음","실물(패시브)","0.090000","비과세"
"228820","TIGER KTOP30","2015/10/14","주식-시장대표","미래에셋자산운용","-10.61","KTOP 30","0.59","5803515401","0.15","높음","실물(패시브)","0.210000","비과세"
"300610","TIGER K게임","2018/07/24","주식-업종섹터-업종테마","미래에셋자산운용","-9.17","WISE K게임 테마 지수","0.41","12600952905","-0.50","매우높음","실물(패시브)","0.500000","비과세"
"138530","TIGER LG그룹+펀더멘털","2011/03/10","주식-전략-기업그룹","미래에셋자산운용","-14.62","MKF LG그룹+ FW","1.03","9627678916","-0.46","보통","실물(패시브)","0.150000","비과세"
"445910","TIGER MKF배당귀족","2022/10/18","주식-전략-배당","미래에셋자산운용","4.20","MKF 배당귀족 지수(시장가격지수)","0.56","8081105624","-0.26","보통","실물(패시브)","0.200000","비과세"
"289260","TIGER MSCI KOREA ESG리더스","2018/02/07","주식-전략-전략테마","미래에셋자산운용","1.92","MSCI Korea Country ESG Leaders Capped Index","0.86","10739722705","0.56","높음","실물(패시브)","0.400000","비과세"
"289250","TIGER MSCI KOREA ESG유니버설","2018/02/07","주식-전략-전략테마","미래에셋자산운용","-4.12","MSCI Korea ESG Universal Index","0.99","5841320071","0.35","보통","실물(패시브)","0.400000","비과세"
"310970","TIGER MSCI Korea TR","2018/11/20","주식-시장대표","미래에셋자산운용","-5.93","MSCI Korea TR Index","0.27","1994192645521","-0.06","높음","실물(패시브)","0.120000","배당소득세(보유기간과세)"
"269370","TIGER S&P글로벌인프라(합성)","2017/05/16","주식-업종섹터","미래에셋자산운용","20.69","S&P Global Infrastructure Index","0.58","12374317959","-0.85","낮음","합성(패시브)","0.400000","배당소득세(보유기간과세)"
"248270","TIGER S&P글로벌헬스케어(합성)","2016/07/01","주식-업종섹터-헬스케어","미래에셋자산운용","12.54","S&P Global 1200 Health Care Index","0.50","37862044072","-1.63","낮음","합성(패시브)","0.400000","배당소득세(보유기간과세)"
"292150","TIGER TOP10","2018/03/30","주식-규모-대형주","미래에셋자산운용","-6.04","FnGuide TOP10 지수","0.84","783842673432","0.04","높음","실물(패시브)","0.150000","비과세"
"453950","TIGER TSMC파운드리밸류체인","2023/04/04","주식-전략-전략테마","미래에셋자산운용","28.45","FactSet TSMC 파운드리 밸류체인 지수(시장가격지수)","2.31","24301592209","0.36","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"364990","TIGER 게임TOP10","2020/10/07","주식-업종섹터-업종테마","미래에셋자산운용","6.76","KRX 게임 TOP 10 지수","0.60","17384106228","-0.05","매우높음","실물(패시브)","0.400000","비과세"
"139280","TIGER 경기방어","2011/04/06","주식-업종섹터-업종테마","미래에셋자산운용","14.47","코스피 200 경기방어소비재","0.53","67115412222","0.12","보통","실물(패시브)","0.400000","비과세"
"237440","TIGER 경기방어채권혼합","2016/01/27","혼합자산-주식+채권","미래에셋자산운용","6.34","경기방어소비재 채권혼합 지수","0.56","7559320410","0.22","매우낮음","실물(패시브)","0.180000","배당소득세(보유기간과세)"
"319640","TIGER 골드선물(H)","2019/04/09","원자재-금속-금","미래에셋자산운용","24.35","S&P GSCI Gold Index(TR)","0.80","55897480543","-0.08","보통","실물(패시브)","0.390000","배당소득세(보유기간과세)"
"160580","TIGER 구리실물","2012/12/17","원자재-금속-구리","미래에셋자산운용","12.61","S&P GSCI Cash Copper Index","3.31","29012387346","-2.87","높음","실물(패시브)","0.830000","배당소득세(보유기간과세)"
"451530","TIGER 국고채30년스트립액티브","2023/02/01","채권-국공채-장기","미래에셋자산운용","21.74","KIS STRIP 30Y Index(총수익지수)","1.00","151654773565","0.00","낮음","실물(액티브)","0.150000","배당소득세(보유기간과세)"
"114820","TIGER 국채3년","2009/08/27","채권-국공채-중기","미래에셋자산운용","1.11","KTB INDEX(시장가격)","0.17","95218121320","0.01","매우낮음","실물(패시브)","0.150000","배당소득세(보유기간과세)"
"275980","TIGER 글로벌4차산업혁신기술(합성 H)","2017/08/01","주식-업종섹터-업종테마","미래에셋자산운용","2.87","MorningStar Exponential Technologies Index(PR)","0.61","114257314295","-0.94","보통","합성(패시브)","0.400000","배당소득세(보유기간과세)"
"464310","TIGER 글로벌AI&로보틱스 INDXX","2023/08/17","주식-업종섹터-업종테마","미래에셋자산운용","29.43","Indxx Global Robotics & Artificial Intelligence Thematic Index(Net Total Return)","3.91","61913571365","-0.13","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"466950","TIGER 글로벌AI액티브","2023/10/11","주식-업종섹터-업종테마","미래에셋자산운용","77.62","Indxx Artificial Intelligence and Big Data 지수(Net Total Return)","12.56","208256197559","0.40","매우높음","실물(액티브)","0.790000","배당소득세(보유기간과세)"
"491010","TIGER 글로벌AI인프라액티브","2024/09/10","주식-업종섹터-업종테마","미래에셋자산운용","0.00","Mirae Asset AI Infrastructure 지수(Net Total Return)","12.06","40565058731","0.47","매우높음","실물(액티브)","0.490000","배당소득세(보유기간과세)"
"394670","TIGER 글로벌리튬&2차전지SOLACTIVE(합성)","2021/07/20","주식-업종섹터-업종테마","미래에셋자산운용","-5.41","Solactive Global Lithium 지수(Net Total Return)","0.96","264041199100","-1.98","매우높음","합성(패시브)","0.490000","배당소득세(보유기간과세)"
"440340","TIGER 글로벌멀티에셋TIF액티브","2022/08/30","혼합자산-주식+채권","미래에셋자산운용","18.49","INDXX 멀티에셋인컴 지수(시장가격 지수)","2.49","30288680930","-0.17","매우낮음","실물(액티브)","0.550000","배당소득세(보유기간과세)"
"412770","TIGER 글로벌메타버스액티브","2021/12/22","주식-업종섹터-업종테마","미래에셋자산운용","42.05","Indxx Global Metaverse Index (Price Return)","5.49","113237066182","-1.19","높음","실물(액티브)","0.790000","배당소득세(보유기간과세)"
"476690","TIGER 글로벌비만치료제TOP2Plus","2024/02/29","주식-업종섹터-업종테마","미래에셋자산운용","0.00","Indxx Global Obesity Treatment Top 2 Plus 지수 (시장가격)","1.08","178522801669","-0.71","높음","실물(패시브)","0.450000","배당소득세(보유기간과세)"
"418670","TIGER 글로벌사이버보안INDXX","2022/02/22","주식-업종섹터-업종테마","미래에셋자산운용","31.59","Indxx Cybersecurity 지수 (총수익)","2.43","19257310972","0.23","높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"480310","TIGER 글로벌온디바이스AI","2024/04/16","주식-업종섹터-업종테마","미래에셋자산운용","0.00","Mirae Asset Global On-Device AI 지수 (시장가격)","1.15","145734995539","-0.14","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"387270","TIGER 글로벌이노베이션액티브","2021/05/25","주식-시장대표","미래에셋자산운용","44.54","NASDAQ 100","4.01","26499358321","-0.06","높음","실물(액티브)","0.550000","배당소득세(보유기간과세)"
"276000","TIGER 글로벌자원생산기업(합성 H)","2017/08/01","주식-업종섹터-업종테마","미래에셋자산운용","-6.07","MorningStar Global Upstream Resources Index(PR)","0.68","11341067153","-0.04","보통","합성(패시브)","0.400000","배당소득세(보유기간과세)"
"394660","TIGER 글로벌자율주행&전기차SOLACTIVE","2021/07/20","주식-업종섹터-업종테마","미래에셋자산운용","8.45","Solactive Autonomous & Electric Vehicles 지수(Net Total Return)","2.67","297112658159","-1.27","높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"371450","TIGER 글로벌클라우드컴퓨팅INDXX","2020/12/08","주식-업종섹터-업종테마","미래에셋자산운용","27.42","Indxx Global Cloud Computing Index(Net Total Return)","1.09","38712510594","-0.81","높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"464930","TIGER 글로벌혁신블루칩TOP10","2023/08/29","주식-업종섹터-업종테마","미래에셋자산운용","64.93","Mirae Asset Global Innovative Bluechip Top 10 Index(NTR)","0.84","159209281448","-0.06","높음","실물(패시브)","0.480000","배당소득세(보유기간과세)"
"139310","TIGER 금속선물(H)","2011/04/08","원자재-금속-혼합","미래에셋자산운용","1.63","S&P GSCI Industrial Metals Select Index(TR)","4.14","3371364473","-0.16","보통","실물(패시브)","0.690000","배당소득세(보유기간과세)"
"139320","TIGER 금은선물(H)","2011/04/08","원자재-금속-혼합","미래에셋자산운용","23.27","S&P GSCI Precious Metals Index(TR)","1.12","8403477769","-0.29","보통","실물(패시브)","0.690000","배당소득세(보유기간과세)"
"137610","TIGER 농산물선물Enhanced(H)","2011/01/11","원자재-농산물-혼합","미래에셋자산운용","-18.79","S&P GSCI Agriculture Enhanced Index(ER)","0.72","15457607947","-0.19","낮음","실물(패시브)","0.690000","배당소득세(보유기간과세)"
"182490","TIGER 단기선진하이일드(합성 H)","2014/03/24","채권-회사채-중기","미래에셋자산운용","2.68","Markit iBoxx USD Liquid High Yield 0-5 year 지수","0.42","12007638594","-0.80","매우낮음","합성(패시브)","0.240000","배당소득세(보유기간과세)"
"272580","TIGER 단기채권액티브","2017/06/29","채권-혼합-단기","미래에셋자산운용","3.60","KIS MSB 6M PLUS 지수","0.04","516778120612","0.02","매우낮음","실물(액티브)","0.060000","배당소득세(보유기간과세)"
"157450","TIGER 단기통안채","2012/05/16","채권-국공채-단기","미래에셋자산운용","3.42","KIS MSB 6M(총수익)","0.04","800558257121","0.01","매우낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"105010","TIGER 라틴35","2008/08/27","주식-시장대표","미래에셋자산운용","-6.10","BNY Latin America 35 ADR","1.74","5513103498","-0.26","보통","실물(패시브)","0.490000","배당소득세(해외주식투자전용ETF)"
"123320","TIGER 레버리지","2010/04/09","주식-시장대표","미래에셋자산운용","-14.10","코스피 200","3.81","42759971665","0.22","매우높음","실물(패시브)","0.022000","배당소득세(보유기간과세)"
"174350","TIGER 로우볼","2013/06/20","주식-전략-변동성","미래에셋자산운용","11.93","FnGuide Low Vol 지수","1.16","8548084916","-0.01","보통","실물(패시브)","0.400000","비과세"
"329200","TIGER 리츠부동산인프라","2019/07/19","부동산","미래에셋자산운용","-6.88","FnGuide 리츠부동산인프라","2.26","558863739669","0.51","낮음","실물(패시브)","0.080000","비과세"
"341850","TIGER 리츠부동산인프라채권TR KIS","2020/05/22","혼합자산-주식+채권","미래에셋자산운용","-3.85","KIS 리츠부동산인프라채권TR 지수","1.44","18072535069","-0.51","매우낮음","실물(패시브)","0.220000","배당소득세(분리과세부동산ETF)"
"147970","TIGER 모멘텀","2011/10/26","주식-전략-성장","미래에셋자산운용","21.98","FnGuide 모멘텀 지수","0.48","3545224595","-0.15","높음","실물(패시브)","0.230000","비과세"
"458250","TIGER 미국30년국채스트립액티브(합성 H)","2023/05/31","채권-국공채-장기","미래에셋자산운용","-14.36","ICE BofA Long US Treasury Principal STRIPS Index","4.26","636400839658","0.14","높음","합성(액티브)","0.150000","배당소득세(보유기간과세)"
"476550","TIGER 미국30년국채커버드콜액티브(H)","2024/02/27","채권-국공채-장기","미래에셋자산운용","0.00","KEDI 미국채30년 위클리 커버드콜30 지수(Total Return)","1.04","1120884819078","0.07","낮음","실물(액티브)","0.390000","배당소득세(보유기간과세)"
"491830","TIGER 미국AI반도체팹리스","2024/09/24","주식-업종섹터-업종테마","미래에셋자산운용","0.00","Mirae Asset US AI Fabless 지수(Net Total Return)","0.29","18514104810","-0.21","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"490090","TIGER 미국AI빅테크10","2024/08/27","주식-업종섹터-업종테마","미래에셋자산운용","0.00","KEDI 미국AI빅테크10 지수(PR)","0.19","118705603346","-0.08","높음","실물(패시브)","0.300000","배당소득세(보유기간과세)"
"493810","TIGER 미국AI빅테크10타겟데일리커버드콜","2024/10/15","주식-전략-구조화","미래에셋자산운용","0.00","KEDI 미국AI빅테크10+15%데일리프리미엄 지수(TR)","0.73","118351846417","-0.13","보통","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"182480","TIGER 미국MSCI리츠(합성 H)","2013/10/10","부동산-리츠","미래에셋자산운용","3.73","MSCI US REIT Index","0.65","151283219623","-0.89","보통","합성(패시브)","0.240000","배당소득세(분리과세부동산ETF)"
"360750","TIGER 미국S&P500","2020/08/07","주식-시장대표","미래에셋자산운용","41.68","S&P 500","0.26","6433623514411","-0.21","낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"448290","TIGER 미국S&P500TR(H)","2022/11/25","주식-시장대표","미래에셋자산운용","27.20","S&P 500 Total Return Index","0.36","344052118968","-0.17","낮음","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"488500","TIGER 미국S&P500동일가중","2024/07/23","주식-시장대표","미래에셋자산운용","0.00","S&P 500 Equal Weight Index(PR)","0.27","214283602475","-0.40","보통","실물(패시브)","0.200000","배당소득세(보유기간과세)"
"225040","TIGER 미국S&P500레버리지(합성 H)","2015/07/29","주식-시장대표","미래에셋자산운용","54.00","S&P 500","0.57","71257704083","-0.40","매우높음","합성(패시브)","0.270000","배당소득세(보유기간과세)"
"429000","TIGER 미국S&P500배당귀족","2022/05/17","주식-전략-배당","미래에셋자산운용","20.32","S&P 500 Dividend Aristocrats 지수 (Price Return)","0.27","95086260718","-0.06","낮음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"143850","TIGER 미국S&P500선물(H)","2011/07/18","주식-시장대표","미래에셋자산운용","23.64","S&P 500 Futures Index(ER)","0.55","205917893041","-0.20","낮음","실물(패시브)","0.230000","배당소득세(보유기간과세)"
"225030","TIGER 미국S&P500선물인버스(H)","2015/07/29","주식-시장대표","미래에셋자산운용","-18.29","S&P 500 Futures Total Return Index","0.46","8267656971","0.32","낮음","실물(패시브)","0.590000","배당소득세(보유기간과세)"
"482730","TIGER 미국S&P500타겟데일리커버드콜","2024/05/21","주식-전략-구조화","미래에셋자산운용","0.00","S&P500 10% Daily Premium Covered Call Index(TR)","0.21","228209186950","-0.09","낮음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"133690","TIGER 미국나스닥100","2010/10/18","주식-시장대표","미래에셋자산운용","47.44","NASDAQ 100","0.20","4494225408877","-0.11","보통","실물(패시브)","0.070000","배당소득세(해외주식투자전용ETF)"
"483240","TIGER 미국나스닥100ETF선물","2024/11/19","주식-시장대표","미래에셋자산운용","0.00","KRX 나스닥 100 ETF 선물지수","0.57","22141051683","0.31","낮음","실물(패시브)","0.009000","배당소득세(보유기간과세)"
"448300","TIGER 미국나스닥100TR(H)","2022/11/25","주식-시장대표","미래에셋자산운용","31.13","NASDAQ-100 Total Return Index","0.43","226235563959","-0.14","보통","실물(패시브)","0.070000","배당소득세(보유기간과세)"
"435420","TIGER 미국나스닥100TR채권혼합Fn","2022/07/06","혼합자산-주식+채권","미래에셋자산운용","13.42","FnGuide 나스닥100 채권혼합 지수(총수익 지수)","0.25","147222846370","-0.04","매우낮음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"418660","TIGER 미국나스닥100레버리지(합성)","2022/02/22","주식-시장대표","미래에셋자산운용","106.09","NASDAQ 100","1.23","121892917047","-0.36","매우높음","합성(패시브)","0.250000","배당소득세(보유기간과세)"
"441680","TIGER 미국나스닥100커버드콜(합성)","2022/09/22","주식-전략-구조화","미래에셋자산운용","16.64","Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return)","0.17","369394719352","-0.41","낮음","합성(패시브)","0.370000","배당소득세(보유기간과세)"
"486290","TIGER 미국나스닥100타겟데일리커버드콜","2024/06/25","주식-전략-구조화","미래에셋자산운용","0.00","NASDAQ 100 Daily Covered Call Target Premium 15% 지수(TR)","0.27","561765076869","-0.08","높음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"429010","TIGER 미국나스닥넥스트100","2022/05/17","주식-시장대표","미래에셋자산운용","30.68","Nasdaq Next Generation 100 지수 (Price Return)","0.76","7329105405","-1.35","보통","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"203780","TIGER 미국나스닥바이오","2014/08/27","주식-업종섹터-헬스케어","미래에셋자산운용","16.47","NASDAQ Biotechnology 지수(시장가격지수)","0.49","57351220583","-0.31","보통","실물(패시브)","0.300000","배당소득세(해외주식투자전용ETF)"
"245340","TIGER 미국다우존스30","2016/07/01","주식-시장대표","미래에셋자산운용","28.87","Dow Jones Industrial Average","0.25","108138076196","-0.25","낮음","실물(패시브)","0.350000","배당소득세(해외주식투자전용ETF)"
"456610","TIGER 미국달러SOFR금리액티브(합성)","2023/05/09","기타","미래에셋자산운용","16.69","Solactive SOFR Daily Total Return Index","0.22","544296331055","-0.01","매우낮음","합성(액티브)","0.050000","배당소득세(보유기간과세)"
"329750","TIGER 미국달러단기채권액티브","2019/07/24","채권-국공채-단기","미래에셋자산운용","13.56","KIS U.S. TREASURY BOND 0-1Y 지수(총수익)","1.89","622185330618","-0.06","매우낮음","실물(액티브)","0.300000","배당소득세(보유기간과세)"
"261110","TIGER 미국달러선물레버리지","2016/12/27","통화-미국달러","미래에셋자산운용","30.13","미국달러선물지수","1.03","9861980595","-0.16","보통","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"261120","TIGER 미국달러선물인버스2X","2016/12/27","통화-미국달러","미래에셋자산운용","-21.24","미국달러선물지수","1.04","23473034503","0.10","낮음","실물(패시브)","0.050000","배당소득세(보유기간과세)"
"494840","TIGER 미국방산TOP10","2024/10/29","주식-업종섹터-업종테마","미래에셋자산운용","0.00","Mirae Asset US Defense Top 10 Index(PR)","0.56","25730649496","-1.08","높음","실물(패시브)","0.450000","배당소득세(보유기간과세)"
"458730","TIGER 미국배당다우존스","2023/06/20","주식-전략-배당","미래에셋자산운용","22.09","Dow Jones U.S. Dividend 100 Price Return Index","0.40","1856961061093","0.05","낮음","실물(패시브)","0.010000","배당소득세(보유기간과세)"
"458750","TIGER 미국배당다우존스타겟커버드콜1호","2023/06/20","주식-전략-배당","미래에셋자산운용","15.66","DowJones U.S. Dividend 100 3% Premium Covered Call 지수 (TR)","0.69","70847250071","-0.14","낮음","실물(패시브)","0.390000","배당소득세(보유기간과세)"
"458760","TIGER 미국배당다우존스타겟커버드콜2호","2023/06/20","주식-전략-배당","미래에셋자산운용","9.23","DowJones U.S. Dividend 100 7% Premium Covered Call 지수 (TR)","1.15","870930163131","0.03","낮음","실물(패시브)","0.390000","배당소득세(보유기간과세)"
"305080","TIGER 미국채10년선물","2018/08/30","채권-국공채-장기","미래에셋자산운용","9.86","S&P 10-Year U.S. Treasury Note Futures(ER)","0.89","160181155150","-0.14","매우낮음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"465670","TIGER 미국캐시카우100","2023/09/19","주식-전략-전략테마","미래에셋자산운용","25.90","Global X U.S. Cash Flow Kings 100 Index(TR)","0.21","13120335583","-0.88","보통","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"381170","TIGER 미국테크TOP10 INDXX","2021/04/09","주식-업종섹터-업종테마","미래에셋자산운용","75.73","Indxx US Tech Top 10 Index","0.15","3144375360249","-0.04","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"472160","TIGER 미국테크TOP10 INDXX(H)","2023/12/05","주식-업종섹터-업종테마","미래에셋자산운용","54.98","Indxx US Tech Top 10 Index","0.52","192059392866","-0.08","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"472170","TIGER 미국테크TOP10채권혼합","2023/12/05","혼합자산-주식+채권","미래에셋자산운용","30.72","FnGuide 미국테크TOP10 채권혼합지수","0.20","142686247293","0.33","낮음","실물(패시브)","0.250000","배당소득세(보유기간과세)"
"474220","TIGER 미국테크TOP10타겟커버드콜","2024/01/16","주식-전략-구조화","미래에셋자산운용","0.00","Bloomberg U.S. Tech Top10+10% Premium Covered Call Index","0.46","460326650838","-0.13","높음","실물(패시브)","0.500000","배당소득세(보유기간과세)"
"458260","TIGER 미국투자등급회사채액티브(H)","2023/05/31","채권-회사채-중기","미래에셋자산운용","-4.00","iBoxx USD Liquid Investment Grade Index(Price Return)","1.61","151569444625","0.08","매우낮음","실물(액티브)","0.140000","배당소득세(보유기간과세)"
"497570","TIGER 미국필라델피아AI반도체나스닥","2024/11/26","주식-업종섹터-업종테마","미래에셋자산운용","0.00","PHLX US AI Semiconductor 지수 (PR)","0.40","142634298404","-0.25","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"381180","TIGER 미국필라델피아반도체나스닥","2021/04/09","주식-업종섹터","미래에셋자산운용","40.75","PHLX Semiconductor Sector Index","0.53","2759797353166","-0.48","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"423920","TIGER 미국필라델피아반도체레버리지(합성)","2022/04/19","주식-업종섹터","미래에셋자산운용","71.41","PHLX Semiconductor Sector Index","1.53","243726192392","-0.82","매우높음","합성(패시브)","0.580000","배당소득세(보유기간과세)"
"228810","TIGER 미디어컨텐츠","2015/10/07","주식-업종섹터-업종테마","미래에셋자산운용","-12.59","WISE 미디어컨텐츠 지수","0.62","91611409280","-0.31","매우높음","실물(패시브)","0.440000","비과세"
"364970","TIGER 바이오TOP10","2020/10/07","주식-업종섹터-업종테마","미래에셋자산운용","20.47","KRX 바이오 TOP 10 지수","0.77","127348948166","-0.06","매우높음","실물(패시브)","0.400000","비과세"
"091230","TIGER 반도체","2006/06/27","주식-업종섹터-정보기술","미래에셋자산운용","-16.39","KRX 반도체","0.31","209952723191","-0.34","매우높음","실물(패시브)","0.460000","비과세"
"488080","TIGER 반도체TOP10레버리지","2024/07/23","주식-업종섹터-업종테마","미래에셋자산운용","0.00","FnGuide 반도체TOP10 지수","3.89","22777599002","-1.20","매우높음","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"098560","TIGER 방송통신","2007/09/07","주식-업종섹터-경기소비재","미래에셋자산운용","-4.40","KRX 방송통신","1.74","2692737281","-0.44","낮음","실물(패시브)","0.460000","비과세"
"211560","TIGER 배당성장","2014/12/17","주식-전략-배당","미래에셋자산운용","10.07","코스피 배당성장 50","1.10","26856262969","-0.17","높음","실물(패시브)","0.115000","비과세"
"472150","TIGER 배당커버드콜액티브","2023/12/12","주식-전략-구조화","미래에셋자산운용","-3.71","코스피 200 커버드콜 5% OTM","2.60","88860013948","-0.01","보통","실물(액티브)","0.500000","배당소득세(보유기간과세)"
"138520","TIGER 삼성그룹펀더멘털","2011/03/07","주식-전략-기업그룹","미래에셋자산운용","-10.02","MKF SAMs FW","0.59","23271338824","0.16","높음","실물(패시브)","0.113000","비과세"
"157490","TIGER 소프트웨어","2012/05/16","주식-업종섹터-정보기술","미래에셋자산운용","-10.03","FnGuide 소프트웨어 지수","0.26","105125227139","-0.20","높음","실물(패시브)","0.400000","비과세"
"0000D0","TIGER 엔비디아미국채커버드콜밸런스(합성)","2024/12/17","혼합자산-주식+채권","미래에셋자산운용","0.00","KEDI 엔비디아미국채30년타겟커버드콜혼합지수(TR)","0.00","40005587455","-0.31","매우낮음","합성(패시브)","0.390000","배당소득세(보유기간과세)"
"228800","TIGER 여행레저","2015/10/07","주식-업종섹터-업종테마","미래에셋자산운용","-13.42","WISE 여행레저 지수","0.79","99515579253","-0.52","높음","실물(패시브)","0.500000","비과세"
"227570","TIGER 우량가치","2015/09/23","주식-전략-가치","미래에셋자산운용","3.33","FnGuide 퀄리티밸류 지수","1.03","7227631641","0.02","보통","실물(패시브)","0.350000","비과세"
"261140","TIGER 우선주","2017/01/06","주식-전략-전략테마","미래에셋자산운용","-4.01","코스피 우선주 지수","2.01","5315879050","0.12","높음","실물(패시브)","0.290000","비과세"
"463250","TIGER 우주방산","2023/07/25","주식-업종섹터-업종테마","미래에셋자산운용","-2.78","iSelect 우주방산","1.57","20112613235","-0.15","매우높음","실물(패시브)","0.450000","비과세"
"130680","TIGER 원유선물Enhanced(H)","2010/08/02","원자재-에너지-원유","미래에셋자산운용","4.79","S&P GSCI Crude Oil Enhanced Index ER","5.53","18779291157","-0.07","높음","실물(패시브)","0.690000","배당소득세(보유기간과세)"
"217770","TIGER 원유선물인버스(H)","2015/04/29","원자재-에너지-원유","미래에셋자산운용","-12.36","S&P GSCI Crude Oil Index ER","1.74","7975805577","0.05","매우높음","실물(패시브)","0.690000","배당소득세(보유기간과세)"
"195930","TIGER 유로스탁스50(합성 H)","2014/04/30","주식-시장대표","미래에셋자산운용","10.39","EURO STOXX 50 Index","0.42","33785981926","-0.55","보통","합성(패시브)","0.240000","배당소득세(보유기간과세)"
"225050","TIGER 유로스탁스레버리지(합성 H)","2015/07/29","주식-시장대표","미래에셋자산운용","8.54","EURO STOXX 50 Index","2.93","8421189914","-1.50","매우높음","합성(패시브)","0.580000","배당소득세(보유기간과세)"
"245350","TIGER 유로스탁스배당30","2016/07/01","주식-전략-배당","미래에셋자산운용","7.40","Euro STOXX Select Dividend 30","1.52","12814330430","-1.34","낮음","실물(패시브)","0.350000","배당소득세(해외주식투자전용ETF)"
"091220","TIGER 은행","2006/06/27","주식-업종섹터-금융","미래에셋자산운용","27.55","KRX 은행","2.37","9044231618","-0.71","매우높음","실물(패시브)","0.460000","비과세"
"466940","TIGER 은행고배당플러스TOP10","2023/10/17","주식-전략-배당","미래에셋자산운용","34.46","FnGuide 은행고배당플러스TOP10 지수(시장가격 지수)","2.75","224619487645","-0.17","매우높음","실물(패시브)","0.300000","비과세"
"307510","TIGER 의료기기","2018/11/08","주식-업종섹터-업종테마","미래에셋자산운용","4.73","FnGuide 의료기기 지수","0.72","5399991155","-0.19","매우높음","실물(패시브)","0.500000","비과세"
"225060","TIGER 이머징마켓MSCI레버리지(합성 H)","2015/07/29","주식-시장대표","미래에셋자산운용","13.37","MSCI EM Index","1.15","8763882796","0.04","매우높음","합성(패시브)","0.580000","배당소득세(보유기간과세)"
"453870","TIGER 인도니프티50","2023/04/14","주식-시장대표","미래에셋자산운용","22.73","Nifty 50 Index","0.50","739562070356","-1.30","보통","실물(패시브)","0.190000","배당소득세(보유기간과세)"
"236350","TIGER 인도니프티50레버리지(합성)","2016/05/13","주식-시장대표","미래에셋자산운용","43.36","Nifty 50 Index","1.56","69837674006","-2.68","매우높음","합성(패시브)","0.580000","배당소득세(보유기간과세)"
"479730","TIGER 인도빌리언컨슈머","2024/05/14","주식-업종섹터","미래에셋자산운용","0.00","Mirae Asset India Billion Consumer 지수","2.12","162164716426","-1.02","보통","실물(패시브)","0.490000","배당소득세(보유기간과세)"
"123310","TIGER 인버스","2010/03/29","주식-시장대표","미래에셋자산운용","4.78","코스피 200 선물지수","0.84","38397106870","0.00","높음","실물(패시브)","0.022000","배당소득세(보유기간과세)"
"365000","TIGER 인터넷TOP10","2020/10/07","주식-업종섹터-업종테마","미래에셋자산운용","7.51","KRX 인터넷 TOP 10 지수","2.62","36330955172","0.44","매우높음","실물(패시브)","0.400000","비과세"
"195920","TIGER 일본TOPIX(합성 H)","2014/04/30","주식-시장대표","미래에셋자산운용","17.60","TOPIX","1.75","11663379370","-0.48","높음","합성(패시브)","0.240000","배당소득세(보유기간과세)"
